customer_id,resident_id,email,gender,senior_citizen,partner,tenure,monthly_charges,total_charges,contract,payment_method,churn
14716,860102-2335805,user_4715@example.com,Female,0,Yes,7,68.51,504.02,Two year,Bank transfer,1
14717,820615-3690551,user_4716@example.com,Female,0,No,18,40.06,804.88,One year,Electronic check,0
14718,970419-1399789,user_4717@example.com,Male,0,Yes,72,45.75,,Month-to-month,Electronic check,0
14719,870108-1468342,user_4718@example.com,Female,0,Yes,11,35.51,410.63,Month-to-month,Electronic check,1
14720,981116-2360843,user_4719@example.com,Male,0,No,50,90.53,4538.61,Two year,Credit card,0
14721,921206-4721539,user_4720@example.com,Male,0,No,8,95.7,741.43,Two year,Mailed check,0
14722,980801-2338435,user_4721@example.com,Male,0,No,1,64.85,63.43,Month-to-month,Bank transfer,1
14723,860527-1298365,user_4722@example.com,Male,0,No,4,90.09,324.58,Month-to-month,Credit card,1
14724,780906-4878955,user_4723@example.com,Female,1,No,10,92.28,920.57,One year,Bank transfer,0
14725,861021-2880257,user_4724@example.com,Female,0,No,4,32.36,12.64,Month-to-month,Credit card,1
14726,970113-1119220,user_4725@example.com,Male,0,No,0,115.36,,Two year,Bank transfer,1
14727,700703-3601749,user_4726@example.com,Female,0,Yes,49,100.81,4933.6,Month-to-month,Bank transfer,1
14728,850225-2538289,user_4727@example.com,Female,0,Yes,37,39.0,,One year,Mailed check,0
14729,860128-4918038,user_4728@example.com,Male,0,No,27,37.16,1014.31,Month-to-month,Bank transfer,0
14730,890506-1819844,user_4729@example.com,Male,0,Yes,3,31.1,,Two year,Credit card,1
14731,890921-1917791,user_4730@example.com,Female,1,Yes,2,32.37,161.2,Month-to-month,Bank transfer,0
14732,730905-4491952,user_4731@example.com,Female,0,Yes,1,93.5,88.36,Month-to-month,Mailed check,0
14733,840413-3667516,user_4732@example.com,Female,0,No,25,65.58,1632.21,Month-to-month,Bank transfer,0
14734,730219-4281723,user_4733@example.com,Female,0,Yes,52,96.99,,Two year,Credit card,0
14735,770102-4806682,user_4734@example.com,Male,1,Yes,11,93.31,1027.61,Month-to-month,Bank transfer,0
14736,980603-4605558,user_4735@example.com,Female,0,No,2,79.11,227.57,Month-to-month,Mailed check,1
14737,720806-4339062,user_4736@example.com,Female,0,Yes,14,87.31,,Month-to-month,Mailed check,1
14738,810505-3987555,user_4737@example.com,Male,0,No,8,20.34,205.44,Month-to-month,Mailed check,1
14739,930525-3755017,user_4738@example.com,Female,0,Yes,9,49.76,475.16,Month-to-month,Mailed check,0
14740,880808-4951766,user_4739@example.com,Male,1,Yes,19,82.44,1548.43,Month-to-month,Electronic check,0
14741,750707-2941932,user_4740@example.com,Male,0,Yes,25,19.44,413.49,One year,Mailed check,0
14742,820921-1819237,user_4741@example.com,Female,0,Yes,2,21.81,33.57,One year,Bank transfer,0
14743,791120-2850185,user_4742@example.com,Female,0,Yes,0,103.9,,Two year,Bank transfer,0
14744,941216-2897242,user_4743@example.com,Male,1,No,72,87.07,,Two year,Bank transfer,0
14745,970325-1654100,user_4744@example.com,Female,0,Yes,5,45.1,240.97,Month-to-month,Bank transfer,1
14746,720301-4287837,user_4745@example.com,Female,0,No,1,87.47,,One year,Electronic check,0
14747,880416-1683969,user_4746@example.com,Female,1,No,4,97.94,,Month-to-month,Electronic check,0
14748,920627-3672654,user_4747@example.com,Female,0,No,0,49.26,,Month-to-month,Electronic check,1
14749,791019-4952143,user_4748@example.com,Male,0,No,9,22.11,109.23,Month-to-month,Bank transfer,0
14750,910709-4987207,user_4749@example.com,Male,0,Yes,32,112.01,3653.6,Month-to-month,Credit card,1
14751,880128-1393465,user_4750@example.com,Female,0,No,8,53.1,492.77,Month-to-month,Credit card,0
14752,870826-3556037,user_4751@example.com,Female,0,No,11,29.17,252.56,Month-to-month,Bank transfer,1
14753,910118-1904562,user_4752@example.com,Male,0,Yes,22,67.81,1567.28,One year,Mailed check,0
14754,710926-3305840,user_4753@example.com,Female,0,Yes,14,95.54,1356.67,Month-to-month,Mailed check,1
14755,841117-3673737,user_4754@example.com,Female,0,No,39,40.72,1596.11,One year,Bank transfer,1
14756,750211-4586669,user_4755@example.com,Female,0,No,40,45.52,1901.54,Month-to-month,Mailed check,0
14757,810424-4234630,user_4756@example.com,Male,1,Yes,0,42.83,,Month-to-month,Mailed check,1
14758,870905-2945085,user_4757@example.com,Female,0,No,30,117.92,3570.17,Month-to-month,Credit card,0
14759,710326-4105063,user_4758@example.com,Male,0,No,12,38.29,483.14,Month-to-month,Bank transfer,1
14760,800516-2343136,user_4759@example.com,Male,1,No,72,76.2,5517.22,Month-to-month,Electronic check,1
14761,941116-4271824,user_4760@example.com,Female,1,No,13,111.26,1426.38,One year,Credit card,0
14762,781006-3218540,user_4761@example.com,Male,0,Yes,72,33.23,2389.8,One year,Bank transfer,0
14763,861011-2932944,user_4762@example.com,Male,0,Yes,28,115.83,3198.12,Month-to-month,Bank transfer,1
14764,850518-3186793,user_4763@example.com,Female,0,Yes,5,113.48,,Month-to-month,Credit card,1
14765,970521-2197944,user_4764@example.com,Male,0,No,15,107.18,1589.37,Two year,Mailed check,0
14766,751011-4911808,user_4765@example.com,Male,0,Yes,72,40.01,2848.95,Month-to-month,Mailed check,0
14767,740211-2784375,user_4766@example.com,Female,0,Yes,38,82.06,3125.12,Month-to-month,Credit card,1
14768,820711-2589697,user_4767@example.com,Male,0,No,2,94.78,173.36,Month-to-month,Bank transfer,0
14769,880909-3159057,user_4768@example.com,Female,0,No,24,117.35,2841.51,One year,Electronic check,0
14770,831212-4366380,user_4769@example.com,Male,1,No,8,36.59,211.6,One year,Bank transfer,0
14771,760109-2595773,user_4770@example.com,Female,0,No,0,95.29,,One year,Electronic check,1
14772,780626-2415680,user_4771@example.com,Female,0,Yes,10,52.46,,Month-to-month,Electronic check,0
14773,930625-1211646,user_4772@example.com,Male,0,No,5,36.11,165.02,Month-to-month,Bank transfer,1
14774,920427-1101906,user_4773@example.com,Male,1,No,34,60.74,,Month-to-month,Bank transfer,1
14775,910120-4855803,user_4774@example.com,Female,0,Yes,8,98.08,705.38,One year,Bank transfer,0
14776,770622-3371990,user_4775@example.com,Female,0,Yes,35,65.1,2296.32,Two year,Electronic check,0
14777,810815-2225164,user_4776@example.com,Female,1,Yes,0,72.39,,Month-to-month,Mailed check,0
14778,740617-4121108,user_4777@example.com,Female,0,Yes,7,118.26,852.5,Month-to-month,Electronic check,0
14779,720306-3613488,user_4778@example.com,Male,0,No,5,58.51,344.49,Month-to-month,Electronic check,0
14780,740505-3863957,user_4779@example.com,Male,0,Yes,5,80.19,411.03,Month-to-month,Electronic check,0
14781,800126-1501834,user_4780@example.com,Male,0,Yes,1,55.12,79.05,Month-to-month,Credit card,0
14782,870426-3338008,user_4781@example.com,Male,0,Yes,4,57.88,239.32,Month-to-month,Mailed check,1
14783,790827-2859786,user_4782@example.com,Female,1,Yes,16,88.24,1446.22,Two year,Electronic check,0
14784,870104-1733441,user_4783@example.com,Male,0,Yes,6,112.52,596.26,Month-to-month,Electronic check,1
14785,971022-4796715,user_4784@example.com,Female,0,Yes,10,72.87,684.02,Month-to-month,Credit card,1
14786,801221-4111782,user_4785@example.com,Male,0,No,9,95.53,939.11,Month-to-month,Electronic check,0
14787,980528-4215190,user_4786@example.com,Male,0,No,41,27.44,1002.02,Month-to-month,Mailed check,0
14788,901108-1269319,user_4787@example.com,Male,0,Yes,47,39.67,1857.48,Month-to-month,Electronic check,0
14789,880109-3343980,user_4788@example.com,Female,0,Yes,13,68.84,953.53,One year,Mailed check,0
14790,911113-3374983,user_4789@example.com,Male,0,Yes,8,20.51,159.42,Month-to-month,Mailed check,0
14791,961012-3430956,user_4790@example.com,Male,1,No,2,43.85,67.45,Two year,Bank transfer,0
14792,850206-4344625,user_4791@example.com,Male,0,Yes,61,70.37,,Month-to-month,Credit card,0
14793,860714-3694891,user_4792@example.com,Male,0,Yes,1,20.0,,Month-to-month,Credit card,1
14794,710501-2427708,user_4793@example.com,Female,0,Yes,7,45.02,,Month-to-month,Credit card,0
14795,970521-3857247,user_4794@example.com,Female,0,Yes,7,70.03,456.04,One year,Bank transfer,0
14796,901106-2579956,user_4795@example.com,Male,0,Yes,7,75.96,587.15,Month-to-month,Bank transfer,0
14797,930127-1361037,user_4796@example.com,Female,0,No,3,111.31,405.09,Month-to-month,Mailed check,1
14798,950708-3301034,user_4797@example.com,Female,0,Yes,30,83.2,2489.33,Month-to-month,Credit card,1
14799,820520-1474584,user_4798@example.com,Female,1,No,2,60.08,50.84,Two year,Bank transfer,0
14800,711114-2368695,user_4799@example.com,Male,0,Yes,20,111.77,2209.21,Month-to-month,Bank transfer,1
14801,851126-3359107,user_4800@example.com,Male,1,Yes,2,97.18,185.16,Month-to-month,Bank transfer,0
14802,790107-4525020,user_4801@example.com,Female,0,No,1,38.55,63.83,Month-to-month,Mailed check,0
14803,951111-1835728,user_4802@example.com,Female,0,No,48,31.62,1467.36,Month-to-month,Electronic check,1
14804,700725-1890291,user_4803@example.com,Male,0,Yes,4,86.25,306.54,Month-to-month,Bank transfer,0
14805,910918-1838979,user_4804@example.com,Male,0,Yes,34,74.63,2562.95,Month-to-month,Bank transfer,0
14806,980305-2816406,user_4805@example.com,Female,0,No,15,97.66,1511.85,One year,Bank transfer,1
14807,821119-3339101,user_4806@example.com,Female,0,No,1,92.57,61.49,Month-to-month,Credit card,1
14808,910519-1634761,user_4807@example.com,Female,0,No,62,81.18,4966.5,One year,Credit card,0
14809,710304-3414036,user_4808@example.com,Male,0,No,5,117.38,,One year,Bank transfer,0
14810,950904-4786328,user_4809@example.com,Male,0,Yes,39,71.99,2846.78,Month-to-month,Mailed check,0
14811,900323-4892328,user_4810@example.com,Female,0,Yes,3,29.84,76.17,One year,Electronic check,1
14812,940616-3741320,user_4811@example.com,Female,0,No,38,101.53,3901.59,One year,Credit card,0
14813,880221-3910010,user_4812@example.com,Female,0,Yes,0,43.75,,One year,Electronic check,0
14814,850711-2935234,user_4813@example.com,Male,1,No,14,96.42,1393.24,One year,Bank transfer,1
14815,830617-3317617,user_4814@example.com,Male,0,Yes,29,114.45,,One year,Credit card,0
14816,890803-3829317,user_4815@example.com,Female,0,No,54,88.35,4775.46,Month-to-month,Electronic check,0
14817,950120-1245103,user_4816@example.com,Male,0,Yes,47,78.25,3672.07,One year,Bank transfer,0
14818,860921-1245702,user_4817@example.com,Male,0,No,34,64.65,2125.73,Month-to-month,Credit card,0
14819,740921-2626111,user_4818@example.com,Male,0,No,43,55.03,2463.19,One year,Bank transfer,0
14820,940501-3567956,user_4819@example.com,Male,0,No,4,53.89,,Month-to-month,Credit card,1
14821,740606-3430574,user_4820@example.com,Female,0,No,6,82.3,425.8,Two year,Electronic check,0
14822,770110-3367554,user_4821@example.com,Male,0,Yes,6,93.82,552.28,Month-to-month,Electronic check,0
14823,910116-2285860,user_4822@example.com,Female,0,No,9,86.52,730.61,One year,Credit card,0
14824,850526-1986922,user_4823@example.com,Female,0,Yes,9,38.39,342.92,One year,Mailed check,0
14825,870725-4991344,user_4824@example.com,Female,0,Yes,15,68.02,1054.69,Two year,Bank transfer,0
14826,830112-2128832,user_4825@example.com,Male,0,No,3,97.86,343.35,One year,Electronic check,0
14827,930706-3289489,user_4826@example.com,Male,0,No,23,66.19,1563.11,Month-to-month,Mailed check,1
14828,800917-1412486,user_4827@example.com,Female,0,Yes,3,72.3,201.62,Two year,Credit card,0
14829,791217-2526418,user_4828@example.com,Female,0,Yes,7,95.81,673.15,One year,Electronic check,0
14830,790812-3699847,user_4829@example.com,Female,0,Yes,13,84.79,1122.66,One year,Electronic check,0
14831,981206-4538814,user_4830@example.com,Female,0,Yes,31,59.54,1757.85,Two year,Bank transfer,0
14832,740926-3955148,user_4831@example.com,Male,0,No,26,108.27,,Month-to-month,Mailed check,1
14833,700706-4735169,user_4832@example.com,Male,0,Yes,20,34.8,,Month-to-month,Bank transfer,0
14834,860118-1549510,user_4833@example.com,Male,1,No,3,118.3,456.92,Month-to-month,Credit card,1
14835,840920-1341176,user_4834@example.com,Male,0,Yes,15,30.41,435.92,One year,Electronic check,0
14836,831115-3541883,user_4835@example.com,Female,0,Yes,1,20.0,10.76,Month-to-month,Mailed check,0
14837,750927-3982509,user_4836@example.com,Male,0,Yes,9,107.72,930.99,One year,Bank transfer,1
14838,980112-4127396,user_4837@example.com,Female,0,No,10,43.06,,Month-to-month,Mailed check,0
14839,800611-4735355,user_4838@example.com,Male,0,No,0,91.65,,One year,Credit card,1
14840,870607-2845069,user_4839@example.com,Male,1,Yes,6,99.8,645.82,Two year,Electronic check,0
14841,890604-1208619,user_4840@example.com,Female,0,Yes,62,104.61,6408.36,Month-to-month,Mailed check,0
14842,781120-3670335,user_4841@example.com,Female,0,Yes,61,117.91,,One year,Credit card,0
14843,800503-1939319,user_4842@example.com,Female,0,No,8,47.98,443.5,One year,Credit card,0
14844,780618-1526213,user_4843@example.com,Male,0,Yes,0,89.7,,Month-to-month,Electronic check,0
14845,750610-3319021,user_4844@example.com,Female,0,No,3,30.07,105.54,Month-to-month,Bank transfer,1
14846,810920-2200759,user_4845@example.com,Female,0,No,9,59.28,532.77,Month-to-month,Electronic check,1
14847,911001-3229717,user_4846@example.com,Male,1,Yes,59,103.51,6205.72,One year,Electronic check,0
14848,710402-4595766,user_4847@example.com,Female,0,Yes,3,55.36,126.27,Month-to-month,Mailed check,0
14849,930314-1361984,user_4848@example.com,Female,0,No,28,77.76,2184.58,Month-to-month,Mailed check,0
14850,790126-4721471,user_4849@example.com,Male,1,No,2,69.0,116.59,Month-to-month,Bank transfer,1
14851,841123-3637355,user_4850@example.com,Female,1,Yes,72,83.26,5923.07,Month-to-month,Credit card,1
14852,700311-1375498,user_4851@example.com,Female,0,No,9,116.03,1153.85,One year,Mailed check,0
14853,741120-4403311,user_4852@example.com,Female,0,Yes,29,24.09,639.53,One year,Bank transfer,0
14854,720816-4948341,user_4853@example.com,Female,0,Yes,8,76.04,619.33,Month-to-month,Electronic check,0
14855,731027-3171705,user_4854@example.com,Male,0,No,19,105.02,1908.34,One year,Credit card,0
14856,841210-2950533,user_4855@example.com,Female,0,Yes,4,66.76,247.09,One year,Electronic check,0
14857,861008-4622460,user_4856@example.com,Female,1,No,3,26.37,100.21,Month-to-month,Credit card,1
14858,900728-4433487,user_4857@example.com,Male,0,No,55,74.69,4066.71,Month-to-month,Mailed check,0
14859,761110-2172740,user_4858@example.com,Male,0,Yes,49,51.79,2567.05,Two year,Electronic check,1
14860,870303-1405249,user_4859@example.com,Male,0,Yes,43,34.03,1449.84,One year,Electronic check,0
14861,960104-2798092,user_4860@example.com,Female,0,No,19,103.62,2026.78,One year,Credit card,0
14862,721103-4934921,user_4861@example.com,Male,1,No,33,70.79,2404.16,Month-to-month,Bank transfer,1
14863,960628-1192828,user_4862@example.com,Female,0,Yes,1,112.06,82.72,Two year,Credit card,1
14864,791113-2815359,user_4863@example.com,Male,0,No,8,99.3,,One year,Mailed check,1
14865,870518-2861488,user_4864@example.com,Female,0,No,7,87.97,624.96,Two year,Bank transfer,0
14866,860926-1976872,user_4865@example.com,Female,1,Yes,20,19.0,410.97,Two year,Electronic check,0
14867,811224-1226072,user_4866@example.com,Male,0,No,8,61.39,491.84,Two year,Electronic check,0
14868,930307-4516107,user_4867@example.com,Male,1,Yes,3,38.3,124.41,Two year,Electronic check,0
14869,780819-1558210,user_4868@example.com,Male,0,Yes,18,109.81,1964.41,Month-to-month,Mailed check,1
14870,801225-1181958,user_4869@example.com,Male,0,No,33,36.0,,Two year,Electronic check,1
14871,940307-3608090,user_4870@example.com,Female,0,Yes,9,47.18,489.52,Month-to-month,Electronic check,1
14872,830216-1831497,user_4871@example.com,Male,0,Yes,2,70.31,172.92,Two year,Bank transfer,0
14873,830702-2978593,user_4872@example.com,Female,0,No,4,44.9,214.66,Month-to-month,Mailed check,1
14874,960602-2506797,user_4873@example.com,Female,0,Yes,5,39.54,233.85,One year,Electronic check,0
14875,860312-1838725,user_4874@example.com,Male,1,No,7,78.56,,Month-to-month,Bank transfer,1
14876,730215-4314847,user_4875@example.com,Female,0,No,20,27.42,564.34,One year,Electronic check,0
14877,920724-4829643,user_4876@example.com,Male,0,Yes,18,24.33,383.68,Month-to-month,Bank transfer,0
14878,970713-1255308,user_4877@example.com,Male,0,No,23,55.82,1347.3,Month-to-month,Electronic check,1
14879,700201-4584760,user_4878@example.com,Male,0,No,9,90.75,677.6,Two year,Mailed check,0
14880,920924-2626785,user_4879@example.com,Male,0,No,34,74.12,2515.72,One year,Credit card,0
14881,700523-2505123,user_4880@example.com,Female,0,Yes,4,60.89,300.6,Month-to-month,Mailed check,1
14882,920906-3474071,user_4881@example.com,Male,0,Yes,12,75.22,834.45,Month-to-month,Bank transfer,1
14883,811224-1584379,user_4882@example.com,Female,1,Yes,32,55.14,1784.47,Month-to-month,Electronic check,0
14884,841002-1492254,user_4883@example.com,Female,1,No,3,112.35,,One year,Mailed check,0
14885,920207-3339496,user_4884@example.com,Male,1,No,2,24.0,29.56,Two year,Electronic check,0
14886,891221-1338939,user_4885@example.com,Male,1,No,43,86.01,3745.73,One year,Mailed check,0
14887,870313-2766512,user_4886@example.com,Female,0,Yes,8,107.85,872.7,Month-to-month,Bank transfer,1
14888,720509-1922431,user_4887@example.com,Female,0,Yes,23,99.09,,Month-to-month,Credit card,1
14889,850628-2247131,user_4888@example.com,Male,0,No,0,36.95,,Two year,Mailed check,0
14890,751006-1769108,user_4889@example.com,Female,1,No,23,48.17,1156.68,Month-to-month,Electronic check,1
14891,790201-3601144,user_4890@example.com,Male,0,No,7,90.38,655.11,One year,Electronic check,0
14892,750116-2543624,user_4891@example.com,Female,0,Yes,1,26.95,114.36,Month-to-month,Electronic check,0
14893,810913-3137888,user_4892@example.com,Female,0,Yes,18,99.89,1882.15,One year,Bank transfer,0
14894,980324-3914391,user_4893@example.com,Female,0,Yes,5,90.57,435.74,Two year,Bank transfer,0
14895,880428-4569533,user_4894@example.com,Male,0,No,9,91.64,949.92,Month-to-month,Credit card,1
14896,730510-2381530,user_4895@example.com,Female,0,Yes,1,28.55,29.77,One year,Electronic check,0
14897,730711-4899984,user_4896@example.com,Male,0,No,3,90.46,223.25,Month-to-month,Credit card,1
14898,901224-2849299,user_4897@example.com,Female,0,Yes,7,86.65,574.87,Month-to-month,Electronic check,1
14899,890126-1528240,user_4898@example.com,Female,0,Yes,1,101.8,,Month-to-month,Mailed check,1
